,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul,Price,Avg_Price,Produced
788,2015-02-28,0,2,40.5,2.7,1277.12,1.3,-2.7,,,590532
789,2015-03-01,0,3.7,56.8,2.4,1326.82,1.3,-2.7,,,590532
790,2015-03-02,0,2.8,43.5,3.9,1326.82,1.3,-2.7,405,236,590532
791,2015-03-03,5.5,3.4,69.5,2.8,1326.82,1.3,-2.7,405,235,590532
792,2015-03-04,0,5.3,43.4,-2.1,1326.82,1.3,-2.7,405,234,590532
793,2015-03-05,0,1.9,41.1,-0.3,1326.82,1.3,-2.7,411,235,590532
794,2015-03-06,0,2.3,37.8,2.9,1326.82,1.3,-2.7,411,236,590532
795,2015-03-07,0,2.3,45.5,4.2,1326.82,1.3,-2.7,,,590532
796,2015-03-08,0,1.8,42.5,7.7,1326.82,1.3,-2.7,,,590532
797,2015-03-09,0,5.4,43.4,2.2,1326.82,1.3,-2.7,413,237,590532
798,2015-03-10,0,5.9,30.6,-3.4,1326.82,1.3,-2.7,414,240,590532
799,2015-03-11,0,4.5,45.1,0.4,1326.82,1.3,-2.7,414,242,590532
800,2015-03-12,0,4,41,2.1,1326.82,1.3,-2.7,356,243,590532
801,2015-03-13,0.1,3,45.4,5.6,1326.82,1.3,-2.7,318,241,590532
802,2015-03-14,0,2.3,31.4,4.3,1326.82,1.3,-2.7,,,590532
803,2015-03-15,0,2.2,42,5.5,1326.82,1.3,-2.7,,,590532
804,2015-03-16,0,2,44.4,9.8,1326.82,1.3,-2.7,318,237,590532
805,2015-03-17,0,1.8,51.9,10.7,1326.82,1.3,-2.7,321,234,590532
806,2015-03-18,1.5,4,61.5,10.7,1326.82,1.3,-2.7,321,233,590532
807,2015-03-19,0,2.5,50.9,12.4,1326.82,1.3,-2.7,339,236,590532
808,2015-03-20,0,2.5,32.5,13.4,1326.82,1.3,-2.7,339,239,590532
809,2015-03-21,0,2.7,31,11.7,1326.82,1.3,-2.7,,,590532
810,2015-03-22,0,4.2,33.3,8.3,1326.82,1.3,-2.7,,,590532
811,2015-03-23,0,4.2,24.3,4.6,1326.82,1.3,-2.7,324,239,590532
812,2015-03-24,0,2.6,32.8,5.4,1326.82,1.3,-2.7,324,239,590532
813,2015-03-25,0,2.5,45.9,6.5,1326.82,1.3,-2.7,329,240,590532
814,2015-03-26,0,3.1,47.5,7.9,1326.82,1.3,-2.7,321,240,590532
815,2015-03-27,0,2.6,50.5,9.1,1326.82,1.3,-2.7,321,239,590532
816,2015-03-28,0,2.8,35,9.7,1326.82,1.3,-2.7,,,590532
817,2015-03-29,0,2.5,61.9,10.5,1326.82,1.3,-2.7,,,590532
818,2015-03-30,0,2.6,57.4,13.2,1326.82,1.3,-2.7,314,243,590532
819,2015-03-31,2.5,2.2,80.6,12.9,1326.82,1.3,-2.7,326,242,590532
820,2015-04-01,2.5,4.1,67.9,12.9,1320.18,1.3,-2.7,326,242,590532
821,2015-04-02,28,5,70.5,14.8,1320.18,1.3,-2.7,354,243,590532
822,2015-04-03,3.5,2.8,83.4,10.6,1320.18,1.3,-2.7,332,244,590532
823,2015-04-04,0,4.3,48,13.5,1320.18,1.3,-2.7,,,590532
824,2015-04-05,0.5,2.5,75.1,10.5,1320.18,1.3,-2.7,,,590532
825,2015-04-06,0,2.7,55.8,10.3,1320.18,1.3,-2.7,332,247,590532
826,2015-04-07,0,2.6,59.5,8.4,1320.18,1.3,-2.7,332,245,590532
827,2015-04-08,0,2.9,52.5,8.3,1320.18,1.3,-2.7,332,243,590532
828,2015-04-09,0,2.3,43,9.6,1320.18,1.3,-2.7,332,240,590532
829,2015-04-10,0,2.8,40.5,11.6,1320.18,1.3,-2.7,332,238,590532
830,2015-04-11,0,2.5,39.3,13.5,1320.18,1.3,-2.7,,,590532
831,2015-04-12,0,2.9,30.6,14.9,1320.18,1.3,-2.7,,,590532
832,2015-04-13,6.5,5.9,53.9,12,1320.18,1.3,-2.7,430,232,590532
833,2015-04-14,10.5,2.7,89.9,6.9,1320.18,1.3,-2.7,432,234,590532
834,2015-04-15,1,2.9,72,11.1,1320.18,1.3,-2.7,432,236,590532
835,2015-04-16,7,3.6,69.5,9.9,1320.18,1.3,-2.7,417,239,590532
836,2015-04-17,0,3.7,45.4,10.5,1320.18,1.3,-2.7,426,240,590532
837,2015-04-18,0,1.9,31.9,15.2,1320.18,1.3,-2.7,,,590532
838,2015-04-19,12,3.7,74.8,14.5,1320.18,1.3,-2.7,,,590532
839,2015-04-20,5.5,3.2,75.3,12.2,1320.18,1.3,-2.7,439,244,590532
840,2015-04-21,0,2.9,46,14,1320.18,1.3,-2.7,439,245,590532
841,2015-04-22,0,3,47,14.2,1320.18,1.3,-2.7,445,246,590532
842,2015-04-23,0,3.5,41.1,14.5,1320.18,1.3,-2.7,428,247,590532
843,2015-04-24,0,3.2,38.3,15.7,1320.18,1.3,-2.7,428,248,590532
844,2015-04-25,0,2.7,31.3,15.9,1320.18,1.3,-2.7,,,590532
845,2015-04-26,0,3.3,37.6,17.3,1320.18,1.3,-2.7,,,590532
846,2015-04-27,0,2.8,39.3,18.5,1320.18,1.3,-2.7,428,257,590532
847,2015-04-28,0,2.1,38.6,20.3,1320.18,1.3,-2.7,428,261,590532
848,2015-04-29,3.5,2.9,77,17,1320.18,1.3,-2.7,430,265,590532
849,2015-04-30,0,2.2,56.6,21.2,1320.18,1.3,-2.7,443,267,590532
850,2015-05-01,0,2.5,58.8,21,1343.53,1.3,-2.7,,,590532
851,2015-05-02,0.5,2.1,64.4,20.7,1343.53,1.3,-2.7,,,590532
852,2015-05-03,3.5,2.1,90.4,18.3,1343.53,1.3,-2.7,,,590532
853,2015-05-04,0,4.2,45.9,16.1,1343.53,1.3,-2.7,425,270,590532
854,2015-05-05,0,3.4,37.9,14.2,1343.53,1.3,-2.7,,,590532
855,2015-05-06,0,2.4,36.3,15.4,1343.53,1.3,-2.7,419,276,590532
856,2015-05-07,0,2.6,35.6,16.5,1343.53,1.3,-2.7,406,277,590532
857,2015-05-08,0,2.5,64.3,16.7,1343.53,1.3,-2.7,406,278,590532
858,2015-05-09,0,3,55,17.6,1343.53,1.3,-2.7,,,590532
859,2015-05-10,0,2.3,39.6,19.1,1343.53,1.3,-2.7,,,590532
860,2015-05-11,14,3,62.1,18.4,1343.53,1.3,-2.7,408,280,590532
861,2015-05-12,9.5,6.4,75.9,13.3,1343.53,1.3,-2.7,406,282,590532
862,2015-05-13,0,5.3,56.9,17.4,1343.53,1.3,-2.7,421,287,590532
863,2015-05-14,0,3.3,63.8,20.4,1343.53,1.3,-2.7,421,289,590532
864,2015-05-15,0,2.7,71,19.1,1343.53,1.3,-2.7,421,290,590532
865,2015-05-16,0,3,41.3,18,1343.53,1.3,-2.7,,,590532
866,2015-05-17,0,2.2,40.4,18.6,1343.53,1.3,-2.7,,,590532
867,2015-05-18,0,3.2,53.9,17.7,1343.53,1.3,-2.7,417,289,590532
868,2015-05-19,1,3.6,88.9,14.8,1343.53,1.3,-2.7,452,289,590532
869,2015-05-20,0,3.1,60,16.3,1343.53,1.3,-2.7,456,284,590532
870,2015-05-21,0,3.7,50.1,18.7,1343.53,1.3,-2.7,455,283,590532
871,2015-05-22,0,2.9,45.3,20,1343.53,1.3,-2.7,457,285,590532
872,2015-05-23,0,2.5,38.5,20.6,1343.53,1.3,-2.7,,,590532
873,2015-05-24,0,2.4,37.3,21,1343.53,1.3,-2.7,,,590532
874,2015-05-25,0,2.7,53.1,20.8,1343.53,1.3,-2.7,,,590532
875,2015-05-26,0,2.7,48.9,21.5,1343.53,1.3,-2.7,454,285,590532
876,2015-05-27,0,2,32.9,23.2,1343.53,1.3,-2.7,450,293,590532
877,2015-05-28,0,2.2,27.1,24.3,1343.53,1.3,-2.7,426,296,590532
878,2015-05-29,0,2.5,36.8,23.8,1343.53,1.3,-2.7,422,301,590532
879,2015-05-30,0.4,2.9,71,19.8,1343.53,1.3,-2.7,,,590532
880,2015-05-31,0,2.2,52.8,22.1,1343.53,1.3,-2.7,,,590532
881,2015-06-01,0,2.6,44.6,21.7,1368.8,1.3,-2.7,410,299,590532
882,2015-06-02,0,2.7,46.9,23.1,1368.8,1.3,-2.7,410,298,590532
883,2015-06-03,0,3.8,33.3,23.3,1368.8,1.3,-2.7,414,304,590532
884,2015-06-04,0,2.6,28.9,24.2,1368.8,1.3,-2.7,390,311,590532
885,2015-06-05,1,1.7,58.8,19.1,1368.8,1.3,-2.7,379,308,590532
886,2015-06-06,0,2.3,50.4,22.4,1368.8,1.3,-2.7,,,590532
887,2015-06-07,0,2.3,46.8,23.4,1368.8,1.3,-2.7,,,590532
888,2015-06-08,0,2.3,54.9,22.4,1368.8,1.3,-2.7,385,314,590532
889,2015-06-09,0,2.9,66.3,22.2,1368.8,1.3,-2.7,385,315,590532
890,2015-06-10,0,2.2,54.3,25.3,1368.8,1.3,-2.7,385,375,590532
891,2015-06-11,7.5,2.8,59.6,24.6,1368.8,1.3,-2.7,363,379,590532
892,2015-06-12,0.5,3.8,63.1,23.6,1368.8,1.3,-2.7,350,389,590532
893,2015-06-13,0.5,3.2,61.9,24.7,1368.8,1.3,-2.7,,,590532
894,2015-06-14,15.5,2.7,70.3,22.8,1368.8,1.3,-2.7,,,590532
895,2015-06-15,0,2.2,65.6,24.2,1368.8,1.3,-2.7,343,394,590532
896,2015-06-16,0,2.4,65.9,25,1368.8,1.3,-2.7,343,397,590532
897,2015-06-17,9.5,2.6,72.8,23.4,1368.8,1.3,-2.7,343,386,590532
898,2015-06-18,3,2.7,59.4,24.8,1368.8,1.3,-2.7,339,382,590532
899,2015-06-19,0,2.9,57.8,24.5,1368.8,1.3,-2.7,328,384,590532
900,2015-06-20,44.5,1.8,91,19.6,1368.8,1.3,-2.7,,,590532
901,2015-06-21,0,2,69.1,22.4,1368.8,1.3,-2.7,,,590532
902,2015-06-22,0,2.4,60.4,24,1368.8,1.3,-2.7,321,385,590532
903,2015-06-23,0,2.3,64.1,24.7,1368.8,1.3,-2.7,321,382,590532
904,2015-06-24,0,2.5,58.3,25.7,1368.8,1.3,-2.7,320,382,590532
905,2015-06-25,2,2.1,65.1,24.8,1368.8,1.3,-2.7,307,359,590532
906,2015-06-26,12.5,3.3,75.8,21,1368.8,1.3,-2.7,302,359,590532
907,2015-06-27,0,2.2,55.3,25.2,1368.8,1.3,-2.7,,,590532
908,2015-06-28,0,2.6,61.8,25.4,1368.8,1.3,-2.7,,,590532
909,2015-06-29,0,2.8,61.8,25.7,1368.8,1.3,-2.7,291,360,590532
910,2015-06-30,2.5,1.7,70,24.4,1368.8,1.3,-2.7,291,362,590532
911,2015-07-01,0.5,3.8,66.3,23.7,1354.65,1.3,-2.7,291,370,590532
912,2015-07-02,0,4,64.5,23.7,1354.65,1.3,-2.7,285,372,590532
913,2015-07-03,0,3,62.6,23.3,1354.65,1.3,-2.7,275,373,590532
914,2015-07-04,0,2.2,55.8,24.1,1354.65,1.3,-2.7,,,590532
915,2015-07-05,0,2.3,57.4,24.2,1354.65,1.3,-2.7,,,590532
916,2015-07-06,0,2.2,54.3,25.3,1354.65,1.3,-2.7,267,403,590532
917,2015-07-07,0,2,52.1,25.6,1354.65,1.3,-2.7,267,403,590532
918,2015-07-08,0.5,4,69.8,23.4,1354.65,1.3,-2.7,267,406,590532
919,2015-07-09,0,2.9,61.3,26.5,1354.65,1.3,-2.7,266,405,590532
920,2015-07-10,0,1.9,60.9,29.2,1354.65,1.3,-2.7,261,405,590532
921,2015-07-11,0,2.1,60.3,30.4,1354.65,1.3,-2.7,,,590532
922,2015-07-12,29,4,94.1,24.8,1354.65,1.3,-2.7,,,590532
923,2015-07-13,10,5.2,90.8,23.1,1354.65,1.3,-2.7,261,420,590532
924,2015-07-14,0,3.5,72.4,26.1,1354.65,1.3,-2.7,242,419,590532
925,2015-07-15,0,2.9,58.8,27.9,1354.65,1.3,-2.7,242,418,590532
926,2015-07-16,0,5,51.3,24.7,1354.65,1.3,-2.7,231,419,590532
927,2015-07-17,0,3.6,49.8,23.6,1354.65,1.3,-2.7,223,421,590532
928,2015-07-18,0.5,2.2,63.5,24.3,1354.65,1.3,-2.7,,,590532
929,2015-07-19,5,1.8,77.4,25.1,1354.65,1.3,-2.7,,,590532
930,2015-07-20,0,2.4,71.4,27.5,1354.65,1.3,-2.7,223,429,590532
931,2015-07-21,11,1.6,81.6,27,1354.65,1.3,-2.7,223,430,590532
932,2015-07-22,1,1.8,76.9,27.7,1354.65,1.3,-2.7,223,431,590532
933,2015-07-23,16,2.1,81,26.9,1354.65,1.3,-2.7,227,431,590532
934,2015-07-24,26.5,2,96.9,24.7,1354.65,1.3,-2.7,229,431,590532
935,2015-07-25,80,3.2,95.1,25,1354.65,1.3,-2.7,,,590532
936,2015-07-26,40.5,2.6,85.5,26,1354.65,1.3,-2.7,,,590532
937,2015-07-27,1.5,2.3,86,26.2,1354.65,1.3,-2.7,229,428,590532
938,2015-07-28,0,2.7,74.4,27.7,1354.65,1.3,-2.7,229,427,590532
939,2015-07-29,4,2.6,82.9,26.7,1354.65,1.3,-2.7,232,425,590532
940,2015-07-30,0,3.5,76.4,28.6,1354.65,1.3,-2.7,238,424,590532
941,2015-07-31,0,2.7,74.3,27.9,1354.65,1.3,-2.7,238,424,590532
942,2015-08-01,0,3.1,72.8,28.2,1307.77,1.3,-2.7,,,590532
943,2015-08-02,16.5,2.7,84.3,26.5,1307.77,1.3,-2.7,,,590532
944,2015-08-03,0,3.8,71.5,27.9,1307.77,1.3,-2.7,238,420,590532
945,2015-08-04,0,4.5,73.3,27.5,1307.77,1.3,-2.7,238,419,590532
946,2015-08-05,0.1,3.7,67,28.6,1307.77,1.3,-2.7,238,427,590532
947,2015-08-06,0,2,64.5,29.3,1307.77,1.3,-2.7,238,429,590532
948,2015-08-07,11,1.4,71.3,28.9,1307.77,1.3,-2.7,239,410,590532
949,2015-08-08,7.5,2.1,79.1,26.6,1307.77,1.3,-2.7,,,590532
950,2015-08-09,0,2.1,74.4,26.7,1307.77,1.3,-2.7,,,590532
951,2015-08-10,0,2.3,72.1,27,1307.77,1.3,-2.7,236,404,590532
952,2015-08-11,0,2.1,73.6,26.8,1307.77,1.3,-2.7,236,400,590532
953,2015-08-12,0,2,67.5,27.3,1307.77,1.3,-2.7,236,398,590532
954,2015-08-13,0,1.9,68.6,26.5,1307.77,1.3,-2.7,236,393,590532
955,2015-08-14,0,2.4,66.4,26.9,1307.77,1.3,-2.7,,,590532
956,2015-08-15,0.1,1.9,70.4,27.1,1307.77,1.3,-2.7,,,590532
957,2015-08-16,29,2,74.9,25.8,1307.77,1.3,-2.7,,,590532
958,2015-08-17,0,2.2,61.5,26.6,1307.77,1.3,-2.7,236,406,590532
959,2015-08-18,0,2.5,59.9,27.9,1307.77,1.3,-2.7,236,399,590532
960,2015-08-19,0,1.8,70.3,26.8,1307.77,1.3,-2.7,236,394,590532
961,2015-08-20,0.4,1.7,75.5,25.4,1307.77,1.3,-2.7,236,392,590532
962,2015-08-21,2.5,2,78.3,25.2,1307.77,1.3,-2.7,238,415,590532
963,2015-08-22,0,2.5,69.8,25.5,1307.77,1.3,-2.7,,,590532
964,2015-08-23,0,1.7,65.5,26.3,1307.77,1.3,-2.7,,,590532
965,2015-08-24,0,3.8,60.6,26.3,1307.77,1.3,-2.7,238,443,590532
966,2015-08-25,5.5,3.2,76.4,21.7,1307.77,1.3,-2.7,238,449,590532
967,2015-08-26,0,2.9,68.4,21.9,1307.77,1.3,-2.7,238,458,590532
968,2015-08-27,0,3.1,61.1,24.7,1307.77,1.3,-2.7,231,458,590532
969,2015-08-28,0.3,1.7,69.4,23.2,1307.77,1.3,-2.7,231,455,590532
970,2015-08-29,0,1.7,65.8,24.4,1307.77,1.3,-2.7,,,590532
971,2015-08-30,0,1.6,65.9,24.9,1307.77,1.3,-2.7,,,590532
972,2015-08-31,0,1.9,62.9,25.9,1307.77,1.3,-2.7,231,455,590532
973,2015-09-01,0,3.4,59.4,25.9,1263.79,1.3,-2.7,231,461,590532
974,2015-09-02,0.5,2.1,72.8,23.9,1263.79,1.3,-2.7,231,464,590532
975,2015-09-03,18,2.3,75.1,23.9,1263.79,1.3,-2.7,231,454,590532
976,2015-09-04,0,2.2,68.5,24.8,1263.79,1.3,-2.7,231,450,590532
977,2015-09-05,5,2.1,79.8,21.9,1263.79,1.3,-2.7,,,590532
978,2015-09-06,0,3.7,60.4,22.2,1263.79,1.3,-2.7,,,590532
979,2015-09-07,0,2.4,52.9,22.6,1263.79,1.3,-2.7,231,447,590532
980,2015-09-08,0,3.2,43.6,22.7,1263.79,1.3,-2.7,231,449,590532
981,2015-09-09,0,2.9,42.9,22.4,1263.79,1.3,-2.7,231,447,590532
982,2015-09-10,0,2.4,62.3,22.4,1263.79,1.3,-2.7,231,451,590532
983,2015-09-11,2.5,2.1,76.4,21,1263.79,1.3,-2.7,231,453,590532
984,2015-09-12,0,1.9,60.4,19.2,1263.79,1.3,-2.7,,,590532
985,2015-09-13,0,2.6,54.1,20.2,1263.79,1.3,-2.7,,,590532
986,2015-09-14,0,1.6,61.1,22.1,1263.79,1.3,-2.7,232,453,590532
987,2015-09-15,0,2.2,48.5,22.8,1263.79,1.3,-2.7,232,453,590532
988,2015-09-16,0,2.5,45.5,21.6,1263.79,1.3,-2.7,232,454,590532
989,2015-09-17,0,3.1,46.4,21.4,1263.79,1.3,-2.7,231,448,590532
990,2015-09-18,0,2.4,52.1,21.9,1263.79,1.3,-2.7,231,445,590532
991,2015-09-19,0,2.4,58.3,22.3,1263.79,1.3,-2.7,,,590532
992,2015-09-20,0,2,69,22.1,1263.79,1.3,-2.7,,,590532
993,2015-09-21,0,1.5,62.1,22.6,1263.79,1.3,-2.7,231,444,590532
994,2015-09-22,0,1.8,48.4,23.9,1263.79,1.3,-2.7,231,441,590532
995,2015-09-23,0,1.7,57.9,22,1263.79,1.3,-2.7,231,432,590532
996,2015-09-24,0,1.9,56.4,23.4,1263.79,1.3,-2.7,231,440,590532
997,2015-09-25,0,2.5,56.5,23.4,1263.79,1.3,-2.7,232,454,590532
998,2015-09-26,0,1.8,54.5,22.4,1263.79,1.3,-2.7,,,590532
999,2015-09-27,0,1.9,39.4,21.9,1263.79,1.3,-2.7,,,590532
1000,2015-09-28,0,1.6,39.6,21.4,1263.79,1.3,-2.7,,,590532
1001,2015-09-29,0,2.3,36.6,22.1,1263.79,1.3,-2.7,,,590532
1002,2015-09-30,0,2.6,45.3,21.3,1263.79,1.3,-2.7,232,451,590532
1003,2015-10-01,35,3.6,77.5,16.3,1251.92,1.3,-2.7,228,446,590532
1004,2015-10-02,0,3.7,53.5,16.5,1251.92,1.3,-2.7,228,443,590532
1005,2015-10-03,0,3.8,49.4,19.2,1251.92,1.3,-2.7,,,590532
1006,2015-10-04,0,1.8,38.9,16.6,1251.92,1.3,-2.7,,,590532
1007,2015-10-05,0,1.9,49.4,18,1251.92,1.3,-2.7,228,447,590532
1008,2015-10-06,0,1.9,57.5,18.7,1251.92,1.3,-2.7,231,434,590532
1009,2015-10-07,0,1.4,67.5,19.6,1251.92,1.3,-2.7,231,430,590532
1010,2015-10-08,0,2.3,61.1,20.1,1251.92,1.3,-2.7,225,426,590532
1011,2015-10-09,0,3.7,43.8,16.2,1251.92,1.3,-2.7,,,590532
1012,2015-10-10,3.5,2.2,70.9,12.8,1251.92,1.3,-2.7,,,590532
1013,2015-10-11,3.5,2.4,72.6,10.8,1251.92,1.3,-2.7,,,590532
1014,2015-10-12,0,2.7,56.5,12.3,1251.92,1.3,-2.7,230,425,590532
1015,2015-10-13,0,2.5,66.4,15,1251.92,1.3,-2.7,230,421,590532
1016,2015-10-14,0,1.6,64.6,17.1,1251.92,1.3,-2.7,230,417,590532
1017,2015-10-15,0,1.8,62.1,17.9,1251.92,1.3,-2.7,227,415,590532
1018,2015-10-16,0,1.8,71,17.5,1251.92,1.3,-2.7,227,414,590532
1019,2015-10-17,0,1.7,64.8,18.7,1251.92,1.3,-2.7,,,590532
1020,2015-10-18,0,1.3,65.1,17.9,1251.92,1.3,-2.7,,,590532
1021,2015-10-19,0,2,67.4,18.1,1251.92,1.3,-2.7,229,420,590532
1022,2015-10-20,0,1.6,69.5,18.8,1251.92,1.3,-2.7,229,414,590532
1023,2015-10-21,0,1.6,72.5,17.9,1251.92,1.3,-2.7,229,412,590532
1024,2015-10-22,0,2.2,64.8,17.5,1251.92,1.3,-2.7,231,396,590532
1025,2015-10-23,0,2.4,69.1,17.5,1251.92,1.3,-2.7,231,393,590532
1026,2015-10-24,10.5,2.5,64.4,16.9,1251.92,1.3,-2.7,,,590532
1027,2015-10-25,0,2.1,51,16.3,1251.92,1.3,-2.7,,,590532
1028,2015-10-26,2,2.4,66.8,15,1251.92,1.3,-2.7,227,392,590532
1029,2015-10-27,26.5,3.2,69.3,12.1,1251.92,1.3,-2.7,231,389,590532
1030,2015-10-28,0,2.5,49,9.9,1251.92,1.3,-2.7,235,388,590532
1031,2015-10-29,0.5,2.4,50.4,8.4,1251.92,1.3,-2.7,235,393,590532
1032,2015-10-30,0,2.6,41.8,5.4,1251.92,1.3,-2.7,235,392,590532
1033,2015-10-31,0,2.1,42.5,5.7,1251.92,1.3,-2.7,,,590532
1034,2015-11-01,0,1.6,48.4,7,1234.95,1.3,-2.7,,,590532
1035,2015-11-02,0,1.6,60.5,10.8,1234.95,1.3,-2.7,235,395,590532
1036,2015-11-03,0,1.4,67.6,11.8,1234.95,1.3,-2.7,235,398,590532
1037,2015-11-04,0,1.6,62,12.2,1234.95,1.3,-2.7,235,400,590532
1038,2015-11-05,0,1.7,63.9,13.2,1234.95,1.3,-2.7,235,402,590532
1039,2015-11-06,4.5,4.7,63.9,13.5,1234.95,1.3,-2.7,235,398,590532
1040,2015-11-07,24.5,6,91.5,10.5,1234.95,1.3,-2.7,,,590532
1041,2015-11-08,10.5,5.2,90.6,11.1,1234.95,1.3,-2.7,,,590532
1042,2015-11-09,3.5,2.1,87.6,10.8,1234.95,1.3,-2.7,235,396,590532
1043,2015-11-10,0,1.8,80,10,1234.95,1.3,-2.7,235,393,590532
1044,2015-11-11,0,1.6,72.4,11.6,1234.95,1.3,-2.7,235,387,590532
1045,2015-11-12,0,2.8,63.5,14.5,1234.95,1.3,-2.7,231,375,590532
1046,2015-11-13,22.5,4,83.8,11.5,1234.95,1.3,-2.7,255,372,590532
1047,2015-11-14,3.5,1.4,97.3,12.8,1234.95,1.3,-2.7,,,590532
1048,2015-11-15,0,1.8,84.5,13.4,1234.95,1.3,-2.7,,,590532
1049,2015-11-16,5.5,2.8,85.1,12.2,1234.95,1.3,-2.7,255,370,590532
1050,2015-11-17,0,1.8,69.6,13.9,1234.95,1.3,-2.7,255,366,590532
1051,2015-11-18,5.5,5.1,70.6,10.4,1234.95,1.3,-2.7,255,360,590532
1052,2015-11-19,0,2.6,72.8,8.9,1234.95,1.3,-2.7,261,343,590532
1053,2015-11-20,0,1.5,72.6,9.8,1234.95,1.3,-2.7,261,348,590532
1054,2015-11-21,0,1.8,55.9,9.2,1234.95,1.3,-2.7,,,590532
1055,2015-11-22,3.5,2.4,66.5,10.2,1234.95,1.3,-2.7,,,590532
1056,2015-11-23,6.5,3.3,80.9,8.5,1234.95,1.3,-2.7,261,345,590532
1057,2015-11-24,0.5,3.1,69.5,5.6,1234.95,1.3,-2.7,261,342,590532
1058,2015-11-25,11,2.7,86.8,2.4,1234.95,1.3,-2.7,261,321,590532
1059,2015-11-26,0,3.7,63.8,-2.7,1234.95,1.3,-2.7,266,317,590532
1060,2015-11-27,0,2.6,59.1,-2.8,1234.95,1.3,-2.7,266,314,590532
1061,2015-11-28,0.1,2.1,70.8,0.1,1234.95,1.3,-2.7,,,590532
1062,2015-11-29,3,3.3,87.9,2.5,1234.95,1.3,-2.7,,,590532
1063,2015-11-30,0,2,69.1,4.1,1234.95,1.3,-2.7,266,309,590532
1064,2015-12-01,0,1.9,57.8,4,1211.03,1.3,-2.7,266,302,590532
1065,2015-12-02,13.5,3.2,71.4,6,1211.03,1.3,-2.7,266,287,590532
1066,2015-12-03,7.1,4.1,79.3,-0.7,1211.03,1.3,-2.7,276,281,590532
1067,2015-12-04,0,2.8,63.9,-0.4,1211.03,1.3,-2.7,,,590532
1068,2015-12-05,0,3.1,51.4,3.4,1211.03,1.3,-2.7,,,590532
1069,2015-12-06,0,1.2,46.4,1.3,1211.03,1.3,-2.7,,,590532
1070,2015-12-07,0,1.8,51.1,1.9,1211.03,1.3,-2.7,295,277,590532
1071,2015-12-08,0,1.3,55.9,2.9,1211.03,1.3,-2.7,295,272,590532
1072,2015-12-09,0,2.3,57.4,5,1211.03,1.3,-2.7,295,269,590532
1073,2015-12-10,0.3,2.3,74.8,7.8,1211.03,1.3,-2.7,295,258,590532
1074,2015-12-11,0,3.4,56.5,6.4,1211.03,1.3,-2.7,252,258,590532
1075,2015-12-12,0,2.6,50.1,5.2,1211.03,1.3,-2.7,,,590532
1076,2015-12-13,0,1.4,50.5,5.2,1211.03,1.3,-2.7,,,590532
1077,2015-12-14,2.5,2.2,75.6,5,1211.03,1.3,-2.7,252,256,590532
1078,2015-12-15,0.1,2.8,69.8,4.7,1211.03,1.3,-2.7,252,255,590532
1079,2015-12-16,0,3.9,50.9,-1,1211.03,1.3,-2.7,252,256,590532
1080,2015-12-17,0,2.7,43.4,-4.6,1211.03,1.3,-2.7,252,244,590532
1081,2015-12-18,0,2.2,61.9,-3.3,1211.03,1.3,-2.7,252,242,590532
1082,2015-12-19,0,1.7,66.3,-0.1,1211.03,1.3,-2.7,,,590532
1083,2015-12-20,0,1.5,56.9,1.5,1211.03,1.3,-2.7,,,590532
1084,2015-12-21,2,2.5,76,2.2,1211.03,1.3,-2.7,258,241,590532
1085,2015-12-22,0,2.4,67.9,3.1,1211.03,1.3,-2.7,258,240,590532
1086,2015-12-23,0.4,2.1,59.6,5.9,1211.03,1.3,-2.7,258,239,590532
1087,2015-12-24,0,2.3,67.5,1.5,1211.03,1.3,-2.7,258,231,590532
1088,2015-12-25,0,2,46.3,-0.8,1211.03,1.3,-2.7,,,590532
1089,2015-12-26,0.7,2.4,73.3,0.9,1211.03,1.3,-2.7,,,590532
1090,2015-12-27,0,2.9,39,-5.7,1211.03,1.3,-2.7,,,590532
1091,2015-12-28,0,2.3,38.4,-5.7,1211.03,1.3,-2.7,258,231,590532
1092,2015-12-29,0,1.4,47.6,-3.2,1211.03,1.3,-2.7,250,230,590532
1093,2015-12-30,2.5,2.5,67.6,0.3,1211.03,1.3,-2.7,250,229,590532
1094,2015-12-31,0,1.5,81.3,0.7,1211.03,1.3,-2.7,250,229,590532
1095,2016-01-01,0,1.6,73,1.2,1157.33,0.7,2,,,537738
1096,2016-01-02,0,2,76.9,5.7,1157.33,0.7,2,,,537738
1097,2016-01-03,0,1.8,80.6,6.5,1157.33,0.7,2,,,537738
1098,2016-01-04,0,3.1,54.4,2,1157.33,0.7,2,245,226,537738
1099,2016-01-05,0,2.3,39.4,-2.7,1157.33,0.7,2,245,227,537738
1100,2016-01-06,0,1.8,54.3,-1.7,1157.33,0.7,2,245,228,537738
1101,2016-01-07,0,2.5,51.8,-3.4,1157.33,0.7,2,250,228,537738
1102,2016-01-08,0,2,49.8,-3.3,1157.33,0.7,2,250,228,537738
1103,2016-01-09,0,2.1,57.1,-2.1,1157.33,0.7,2,,,537738
1104,2016-01-10,0,2.6,42.3,0.3,1157.33,0.7,2,,,537738
1105,2016-01-11,0,2.8,38.3,-3.8,1157.33,0.7,2,250,230,537738
1106,2016-01-12,0,2.5,46,-5.2,1157.33,0.7,2,250,231,537738
1107,2016-01-13,0.4,2,63,-4.5,1157.33,0.7,2,250,231,537738
