,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul
1576,2016-04-25,0,1.7,34.8,17.2,,,
1577,2016-04-26,0,2,34.8,21.1,,,
1578,2016-04-27,0,3.6,32,17.2,,,
1579,2016-04-28,0,2,34.4,17.2,,,
1580,2016-04-29,0.3,2.5,47.6,16.2,,,
1581,2016-04-30,0,2.8,45.3,15.9,,,
1582,2016-05-01,0,2.2,40.5,18.8,1157.91,,
1583,2016-05-02,16.5,2.2,64.5,21.1,,,
1584,2016-05-03,27,4.9,86.1,12.9,,,
1585,2016-05-04,0,5.1,46.6,15.7,,,
1586,2016-05-05,7.5,1.7,50.8,18.9,,,
1587,2016-05-06,9.5,2,89.3,16.3,,,
1588,2016-05-07,0,2.6,60.3,16.5,,,
1589,2016-05-08,0,2.1,44.8,19.4,,,
1590,2016-05-09,0,2,43,20.2,,,
1591,2016-05-10,13.5,2.3,82.4,14.5,,,
1592,2016-05-11,0,2,60.9,16.4,,,
1593,2016-05-12,0,2.7,62.4,17.8,,,
1594,2016-05-13,0.5,2.1,57,18.6,,,
1595,2016-05-14,0,2.3,47.1,20.2,,,
1596,2016-05-15,45,2.7,73.9,17.4,,,
1597,2016-05-16,2.5,3.2,57,15.9,,,
1598,2016-05-17,0,1.9,48.8,19.3,,,
1599,2016-05-18,0,1.9,40.3,22.3,,,
1600,2016-05-19,0,1.6,36.4,24.3,,,
1601,2016-05-20,0,1.8,32,24,,,
1602,2016-05-21,0,2,23.8,24.1,,,
1603,2016-05-22,0,1.9,35,24.7,,,
1604,2016-05-23,0,2.1,43,23.3,,,
1605,2016-05-24,38.5,2.6,82.6,16.8,,,
1606,2016-05-25,0,2.7,67.9,19.7,,,
1607,2016-05-26,0,1.8,72,19.4,,,
1608,2016-05-27,0,1.7,61.3,20.9,,,
1609,2016-05-28,0,2.1,56.1,21.7,,,
1610,2016-05-29,0,2.3,56.1,21.5,,,
1611,2016-05-30,0,2.4,57.3,22.1,,,
1612,2016-05-31,0,2.5,63.6,21.6,,,
1613,2016-06-01,0,2.1,45.8,23.3,1225.25,,
1614,2016-06-02,0,2.4,38.3,23.2,,,
1615,2016-06-03,0,2.2,48.1,22.2,,,
1616,2016-06-04,0,1.6,51.8,21.2,,,
1617,2016-06-05,0,1.7,47.3,24.7,,,
1618,2016-06-06,0,2.3,49.1,23.3,,,
1619,2016-06-07,0.1,1.7,69.5,21.7,,,
1620,2016-06-08,0,2.3,65.9,22.1,,,
1621,2016-06-09,0,2,59.5,24.1,,,
1622,2016-06-10,0,2.2,60.9,24.6,,,
1623,2016-06-11,3,1.7,74.3,23.5,,,
1624,2016-06-12,1.5,2.1,79.4,23.5,,,
1625,2016-06-13,0,2.4,70.5,23.5,,,
1626,2016-06-14,0,2.1,62.5,23.8,,,
1627,2016-06-15,15.5,2.7,81.8,20.9,,,
1628,2016-06-16,0,2.8,73.5,20.9,,,
1629,2016-06-17,0,2.5,63.1,23.8,,,
1630,2016-06-18,0,1.8,58,24.5,,,
1631,2016-06-19,0,1.9,64.5,24.1,,,
1632,2016-06-20,0,1.7,66,24.7,,,
1633,2016-06-21,0,1.7,60.1,26,,,
1634,2016-06-22,30.5,2,75.1,24.3,,,
1635,2016-06-23,0.1,2.1,71,24.7,,,
1636,2016-06-24,3.5,2,75.8,23.1,,,
1637,2016-06-25,0,2.8,63.1,22.8,,,
1638,2016-06-26,0,2.7,58.4,24.4,,,
1639,2016-06-27,0,1.6,55.5,24.4,,,
1640,2016-06-28,0,1.8,61.1,24.7,,,
1641,2016-06-29,0,2.2,58,25.3,,,
1642,2016-06-30,0.2,2.8,78.1,24.6,,,
1643,2016-07-01,108.5,2.3,86.5,24,1228.37,,
1644,2016-07-02,4,2.4,81.4,23.5,,,
1645,2016-07-03,0,1.6,70.4,23.5,,,
1646,2016-07-04,29.5,3,85.1,21.8,,,
1647,2016-07-05,100.5,2.8,93.6,23.1,,,
1648,2016-07-06,0,1.9,74,22.9,,,
1649,2016-07-07,0,1.3,71.6,24,,,
1650,2016-07-08,0,1.8,66.5,27.3,,,
1651,2016-07-09,0,2,64.8,27.7,,,
1652,2016-07-10,0,1.8,64.4,27.9,,,
1653,2016-07-11,0,1.7,67.4,28.4,,,
1654,2016-07-12,3,2.1,65.5,26.3,,,
1655,2016-07-13,0,2.1,69,26.3,,,
1656,2016-07-14,0.1,2.1,66.9,27.5,,,
1657,2016-07-15,1.5,2.6,60,26.2,,,
1658,2016-07-16,46.5,3.5,92.8,20.8,,,
1659,2016-07-17,2.5,2.6,82.9,21.7,,,
1660,2016-07-18,0.2,1.5,75.1,24.4,,,
1661,2016-07-19,0,1.5,65.5,27.1,,,
1662,2016-07-20,0,1.9,62.5,28.6,,,
1663,2016-07-21,0,2.2,61.3,28.3,,,
1664,2016-07-22,0,2.2,64,29.1,,,
1665,2016-07-23,0.5,1.9,70.4,28.7,,,
1666,2016-07-24,0.5,2,77.9,28,,,
1667,2016-07-25,0,1.9,75.3,28.4,,,
1668,2016-07-26,0,2.6,69,28.4,,,
1669,2016-07-27,0.5,3.2,76.4,27.6,,,
1670,2016-07-28,0.2,2.8,70.6,28,,,
1671,2016-07-29,59.5,1.6,82.3,26.3,,,
1672,2016-07-30,0.5,2.1,73.5,28.6,,,
1673,2016-07-31,0.2,1.6,72.1,28.9,,,
1674,2016-08-01,0,1.6,72,28.4,1207.22,,
1675,2016-08-02,2,1.2,72.5,27.2,,,
1676,2016-08-03,0,1.6,65.4,29.1,,,
1677,2016-08-04,0,1.6,59.6,30.7,,,
1678,2016-08-05,0,1.8,60.1,31.2,,,
1679,2016-08-06,0,1.7,64.8,30.5,,,
1680,2016-08-07,0,1.9,56,30.6,,,
1681,2016-08-08,0,1.8,63.1,30.5,,,
1682,2016-08-09,1,1.9,68.3,29.3,,,
1683,2016-08-10,0,1.9,66.3,29.4,,,
1684,2016-08-11,0,2,64.1,30.5,,,
1685,2016-08-12,0,2,68.3,30.4,,,
1686,2016-08-13,0,2.4,67.9,30.2,,,
1687,2016-08-14,0.2,1.9,74,28.9,,,
1688,2016-08-15,0,1.9,65.5,29.1,,,
1689,2016-08-16,0.5,1.6,64.9,29.3,,,
1690,2016-08-17,0,1.9,60.4,29.9,,,
1691,2016-08-18,0,1.6,61.9,29.9,,,
1692,2016-08-19,11.5,1.4,69.5,28.9,,,
1693,2016-08-20,0,1.7,59,30.1,,,
1694,2016-08-21,0,2.1,57.5,30.7,,,
1695,2016-08-22,0.4,2.1,58,30.7,,,
1696,2016-08-23,8,2.1,68.8,28.3,,,
1697,2016-08-24,0,1.8,59.1,29.1,,,
1698,2016-08-25,4.5,1.9,70.4,27.1,,,
1699,2016-08-26,20,3.6,57,23,,,
1700,2016-08-27,0,3.1,43.3,23.4,,,
1701,2016-08-28,1.5,2.6,62.5,21,,,
1702,2016-08-29,0,2,54.5,22.2,,,
1703,2016-08-30,0,3.3,60.4,20.6,,,
1704,2016-08-31,17.5,3.8,85.3,17.7,,,
1705,2016-09-01,0,3.1,71.3,23.2,1203.04,,
1706,2016-09-02,4.5,2.7,68.5,24.2,,,
1707,2016-09-03,0.5,1.8,73.8,23.9,,,
1708,2016-09-04,0,1.5,71.3,25.6,,,
1709,2016-09-05,0,1.7,66.1,26.4,,,
1710,2016-09-06,0,1.8,69,24.7,,,
1711,2016-09-07,0,1.8,69.8,24.3,,,
1712,2016-09-08,4.5,1.3,76.4,23,,,
1713,2016-09-09,0,1.8,71.1,23.9,,,
1714,2016-09-10,0,1.6,65.4,24.4,,,
1715,2016-09-11,0,1.7,66.3,24.5,,,
1716,2016-09-12,2.5,1.9,68.9,23.4,,,
1717,2016-09-13,0,1.8,62.5,24.6,,,
1718,2016-09-14,0,1.8,66.1,24.6,,,
1719,2016-09-15,0,1.3,68.1,23.9,,,
1720,2016-09-16,0,1.5,64.9,24.6,,,
1721,2016-09-17,7,2.9,64.8,23.1,,,
1722,2016-09-18,0,3.1,53.4,23.5,,,
1723,2016-09-19,0,3.5,53.3,21.9,,,
1724,2016-09-20,0,3.1,41.1,20.6,,,
1725,2016-09-21,0,2,43.4,20.2,,,
1726,2016-09-22,0,1.8,46.3,21.9,,,
1727,2016-09-23,0,1.6,57.9,21.4,,,
1728,2016-09-24,0,1.6,60.6,22.3,,,
1729,2016-09-25,0,1.2,57.6,23,,,
1730,2016-09-26,0,1.8,59.1,23.6,,,
1731,2016-09-27,13.5,1.3,82.5,21,,,
1732,2016-09-28,0.5,1.3,84.6,19.9,,,
1733,2016-09-29,0,3,64.4,20.4,,,
1734,2016-09-30,0,1.6,66.9,20.5,,,
1735,2016-10-01,0,1.2,69,21.1,1211.14,,
1736,2016-10-02,18.5,2.7,84.1,19,,,
1737,2016-10-03,6.5,2.7,73.3,22.7,,,
1738,2016-10-04,0,2.4,58.9,22,,,
1739,2016-10-05,0,3,61.9,21.1,,,
1740,2016-10-06,0,2.6,59.3,18,,,
1741,2016-10-07,2,2.6,67.8,19.7,,,
1742,2016-10-08,6,2.9,66.4,16.8,,,
1743,2016-10-09,0,2.9,46.3,11.3,,,
1744,2016-10-10,0,1.6,43.3,14,,,
1745,2016-10-11,0,1.8,62.4,15.4,,,
1746,2016-10-12,0,2,57,15.5,,,
1747,2016-10-13,0,1.4,44.1,15.2,,,
1748,2016-10-14,0,1.3,61.8,16.7,,,
1749,2016-10-15,0,1.3,60.6,19.1,,,
1750,2016-10-16,1.5,1.5,74.1,17.2,,,
1751,2016-10-17,0,1.4,76.1,17.5,,,
1752,2016-10-18,0,1.4,70.9,17,,,
1753,2016-10-19,0,1.5,67.6,18,,,
1754,2016-10-20,0,1.8,61.3,18.6,,,
1755,2016-10-21,0,3,58.6,17.9,,,
1756,2016-10-22,0,1.8,59,18.3,,,
1757,2016-10-23,2.5,4,66.3,13.3,,,
1758,2016-10-24,0,2.4,54.8,15.1,,,
1759,2016-10-25,37,2.2,84,14.1,,,
1760,2016-10-26,0,1.4,81,13.3,,,
1761,2016-10-27,0,1.9,65.4,14.6,,,
1762,2016-10-28,0.3,2.5,61.8,14.6,,,
1763,2016-10-29,0,3,40.3,7.8,,,
1764,2016-10-30,0,1.5,31.9,7.9,,,
1765,2016-10-31,0.5,2,59.9,5.7,,,
1766,2016-11-01,0,2.7,43.6,1.5,1222.73,,
1767,2016-11-02,0.1,1.4,53.1,4.1,,,
1768,2016-11-03,0.2,1.6,62.8,9.1,,,
1769,2016-11-04,0,2.7,67,12.3,,,
1770,2016-11-05,0,2.2,77.4,15,,,
1771,2016-11-06,0,3.4,59.4,14,,,
1772,2016-11-07,5.5,2.8,71.3,12.8,,,
1773,2016-11-08,0.5,3.5,58,4.1,,,
1774,2016-11-09,0,1.9,41.1,2.1,,,
1775,2016-11-10,0.4,2,55.5,6,,,
1776,2016-11-11,4,2.2,63.3,9.1,,,
1777,2016-11-12,0,2.3,62.1,11.4,,,
1778,2016-11-13,0.5,1.7,74.8,14.4,,,
1779,2016-11-14,1.5,1.7,78.5,13.2,,,
1780,2016-11-15,0,2.8,44.3,5.2,,,
1781,2016-11-16,0,1.4,44.3,5.2,,,
1782,2016-11-17,0,1.2,56.4,9.1,,,
1783,2016-11-18,0,1.9,58.4,10.3,,,
1784,2016-11-19,0,2.2,71.1,13,,,
1785,2016-11-20,0,2.5,48.6,9.8,,,
1786,2016-11-21,0,2.2,40.5,9.5,,,
1787,2016-11-22,0.2,3.9,43.3,2,,,
1788,2016-11-23,0,3,37.5,-1.8,,,
1789,2016-11-24,0,2.1,37.8,-2.5,,,
1790,2016-11-25,0,1.5,43.9,1,,,
1791,2016-11-26,2.8,2.3,69.6,0.9,,,
1792,2016-11-27,0,1.5,81.3,3.3,,,
1793,2016-11-28,0,2.5,57.9,1.4,,,
1794,2016-11-29,0,1.6,40.8,1.7,,,
1795,2016-11-30,1,2,59.8,6,,,
1796,2016-12-01,0,3.6,47.6,4.1,1249.65,,
1797,2016-12-02,0,1.8,48.4,1.6,,,
1798,2016-12-03,0,1.4,58.8,4.5,,,
1799,2016-12-04,0,1.2,60.1,5.5,,,
1800,2016-12-05,1.5,3,69.1,5.9,,,
1801,2016-12-06,0,2.5,38.5,-1.1,,,
1802,2016-12-07,0,2.3,58.3,1.7,,,
1803,2016-12-08,3,1.7,70,2.1,,,
1804,2016-12-09,3,2.8,65.8,1.4,,,
1805,2016-12-10,0,1.9,47.6,-1.6,,,
1806,2016-12-11,0,1.2,42.6,-1.1,,,
1807,2016-12-12,0,1.9,37.9,2.3,,,
1808,2016-12-13,0,2,53.6,3.4,,,
1809,2016-12-14,0.1,2.7,68.1,-1.4,,,
1810,2016-12-15,0,3,41.8,-5,,,
1811,2016-12-16,0,2.2,40.3,-4.7,,,
1812,2016-12-17,0,1.8,60.1,2.7,,,
1813,2016-12-18,0,1.9,68.8,4.9,,,
1814,2016-12-19,0.1,2.5,66,7.2,,,
1815,2016-12-20,0,1.2,71.3,7.6,,,
1816,2016-12-21,29,3.5,75.5,7.9,,,
1817,2016-12-22,23.5,3.5,90.3,5.5,,,
1818,2016-12-23,0.1,3.6,71.1,-2.5,,,
1819,2016-12-24,0,1.8,66,-2.4,,,
1820,2016-12-25,0,1.7,69.5,1,,,
1821,2016-12-26,0,1.4,73.8,2.5,,,
1822,2016-12-27,0.5,3.5,54.6,-2.3,,,
1823,2016-12-28,0,1.8,49,-3.7,,,
1824,2016-12-29,0.3,2.8,53.1,-4.2,,,
1825,2016-12-30,0,1.3,50.9,-3.9,,,
1826,2016-12-31,0,1.5,65.4,0.7,,,
1827,2017-01-01,0,1.5,75.9,2.7,1300.18,1,3.8
1828,2017-01-02,0.3,2.1,77.8,5,,,
1829,2017-01-03,0,1.8,61.8,2,,,
1830,2017-01-04,0,1.7,55,3.9,,,
1831,2017-01-05,0,3.1,52.3,3.8,,,
1832,2017-01-06,0,2.4,58.5,5.4,,,
1833,2017-01-07,0,1.4,64.9,4.6,,,
1834,2017-01-08,0,2.6,61.4,6.5,,,
1835,2017-01-09,0,3.3,60.8,1.5,,,
1836,2017-01-10,0,3.2,45.1,-3.7,,,
1837,2017-01-11,0,2.1,36.4,-3.8,,,
1838,2017-01-12,0,3.1,43.1,-2.2,,,
1839,2017-01-13,0.6,2.9,47.4,-6,,,
1840,2017-01-14,0,3.8,33.3,-8.4,,,
1841,2017-01-15,0,2.3,35.3,-6.6,,,
1842,2017-01-16,0,1.4,37.6,-3.8,,,
1843,2017-01-17,0,1.5,46.6,-2,,,
1844,2017-01-18,0,1.3,68.9,-0.5,,,
1845,2017-01-19,0,1.6,55.4,-1.2,,,
1846,2017-01-20,4,3,70.3,-4.4,,,
1847,2017-01-21,2.1,1.6,78.1,-5.2,,,
1848,2017-01-22,0,3.8,51.3,-8.3,,,
1849,2017-01-23,0,2.2,48.4,-8.9,,,
1850,2017-01-24,0,2,49.6,-7,,,
1851,2017-01-25,0,1.5,50.6,-5.2,,,
1852,2017-01-26,0.3,2.2,64.4,-1.3,,,
1853,2017-01-27,3,3.4,47.3,-2.6,,,
1854,2017-01-28,0,1.7,38,-1.6,,,
1855,2017-01-29,4.5,1.8,71.1,0.8,,,
1856,2017-01-30,0.1,3.3,61.4,-4.8,,,
1857,2017-01-31,0,1.7,44.8,-5.4,,,
1858,2017-02-01,0,2.5,44.5,-4,1307.5,,
1859,2017-02-02,0,2.7,52.9,-2.7,,,
1860,2017-02-03,0,1.5,65.4,1.5,,,
1861,2017-02-04,0,1.6,69.4,0.9,,,
1862,2017-02-05,0.5,2.1,75.3,1.2,,,
1863,2017-02-06,0,3,51,-1.7,,,
1864,2017-02-07,0,1.5,45.4,-2,,,
1865,2017-02-08,0,2,50.1,-2.2,,,
1866,2017-02-09,0,3.8,47,-5.3,,,
1867,2017-02-10,0,4.1,44.3,-6.6,,,
1868,2017-02-11,0,2.8,45.4,-4.8,,,
1869,2017-02-12,0,2.1,51.3,-2.2,,,
1870,2017-02-13,0,1.6,59.6,0.1,,,
1871,2017-02-14,0,2.5,46,0.3,,,
1872,2017-02-15,0,1.4,52.1,1.8,,,
1873,2017-02-16,0,2,63.9,5.5,,,
1874,2017-02-17,4,3.9,56.9,0.8,,,
1875,2017-02-18,0,2.8,49.4,-2.6,,,
1876,2017-02-19,1,1.9,68,2.3,,,
1877,2017-02-20,0.5,4.2,53.8,-1.5,,,
1878,2017-02-21,0,1.6,37.1,-0.6,,,
1879,2017-02-22,5.1,2.7,70.8,1.7,,,
1880,2017-02-23,0,3.8,56.4,-1.5,,,
1881,2017-02-24,0,2.2,51.3,-0.8,,,
1882,2017-02-25,0,2.3,63.6,2.6,,,
1883,2017-02-26,0,2.1,52.8,3.6,,,
1884,2017-02-27,0,1.8,37.4,3.7,,,
1885,2017-02-28,0,2,41.5,5.6,,,
1886,2017-03-01,5,1.8,65,5,1297.28,,
1887,2017-03-02,0.5,3.1,59.5,1.8,,,
1888,2017-03-03,0,2.1,54.4,3.3,,,
1889,2017-03-04,0,1.6,60,5.7,,,
1890,2017-03-05,0.5,2.1,71.6,5.2,,,
1891,2017-03-06,0,4,41.3,0.1,,,
1892,2017-03-07,0,3.9,37.5,-1.3,,,
1893,2017-03-08,0,3.1,50.6,-0.1,,,
1894,2017-03-09,0,3.1,47.3,3.2,,,
1895,2017-03-10,0,2.2,37.4,4.8,,,
1896,2017-03-11,0,1.8,37.4,7.3,,,
1897,2017-03-12,0,2,58.4,8.2,,,
1898,2017-03-13,0,2.5,49.8,6.9,,,
1899,2017-03-14,0,3.2,37.5,5.8,,,
1900,2017-03-15,0,2.1,34.9,6.3,,,
1901,2017-03-16,0,1.9,41.8,6.2,,,
1902,2017-03-17,0,2,43.1,7.7,,,
1903,2017-03-18,0,2.3,34.1,9.5,,,
1904,2017-03-19,0,1.6,36,10.9,,,
1905,2017-03-20,0,1.8,40.4,10.2,,,
1906,2017-03-21,0,3.1,48.1,7.4,,,
1907,2017-03-22,0,2.5,32.8,7.6,,,
1908,2017-03-23,0,2.2,34,9.1,,,
1909,2017-03-24,0,2.1,41.4,8.7,,,
1910,2017-03-25,0,2.1,41.1,8.1,,,
1911,2017-03-26,0,2.2,53.1,7.3,,,
1912,2017-03-27,0.4,2.5,67.4,6.1,,,
1913,2017-03-28,0,1.9,59.8,7.1,,,
1914,2017-03-29,0,2.3,54.9,8.8,,,
1915,2017-03-30,0,1.9,50,10.6,,,
1916,2017-03-31,1.5,2.4,70.6,8.6,,,
1917,2017-04-01,1,2.1,60.5,9,1277.84,,
1918,2017-04-02,0,2.1,53.1,9,,,
1919,2017-04-03,0,2.1,45.6,11.4,,,
1920,2017-04-04,0,2,35.3,14.1,,,
1921,2017-04-05,37.5,2.4,66,12,,,
1922,2017-04-06,3,2.4,90,10.4,,,
1923,2017-04-07,0,2.1,68.1,14.5,,,
1924,2017-04-08,0.5,2.5,74.5,13,,,
1925,2017-04-09,0.5,2.8,59.6,14.8,,,
1926,2017-04-10,0,2.8,25.8,16.5,,,
1927,2017-04-11,0,3.2,36.8,15.3,,,
1928,2017-04-12,0,3.7,21.8,11.5,,,
1929,2017-04-13,0,2.5,54,12.7,,,
1930,2017-04-14,6,3.5,57.9,13,,,
1931,2017-04-15,0,2.2,59.4,16.8,,,
1932,2017-04-16,0,1.4,52.9,18.7,,,
1933,2017-04-17,5.5,2.2,66.5,14.7,,,
1934,2017-04-18,7.5,2.5,76.5,11.7,,,
1935,2017-04-19,0,2.9,43.1,12.6,,,
1936,2017-04-20,0.1,2.3,45.4,12.9,,,
1937,2017-04-21,0,2,56.5,13.1,,,
1938,2017-04-22,0,2.1,48.4,14.8,,,
1939,2017-04-23,0,2.4,40,14.9,,,
1940,2017-04-24,0,2.7,39.4,15.1,,,
1941,2017-04-25,0,2.7,56.8,16,,,
1942,2017-04-26,0,3.3,36,15.1,,,
1943,2017-04-27,0,3.3,41.8,13.6,,,
1944,2017-04-28,0,3,57.3,14.4,,,
1945,2017-04-29,0,2.7,44.3,17.1,,,
1946,2017-04-30,0,2.6,57.9,19.3,,,
1947,2017-05-01,0,1.9,50.8,20.1,1271.39,,
1948,2017-05-02,0,2.1,42,20.7,,,
1949,2017-05-03,0,2,34.1,21.5,,,
1950,2017-05-04,0,2,43.6,21,,,
1951,2017-05-05,0,3.2,53.4,20.9,,,
1952,2017-05-06,0,3.8,32,14.9,,,
1953,2017-05-07,0,3.2,42.6,16.6,,,
1954,2017-05-08,0,2.1,43.6,17.9,,,
1955,2017-05-09,2.5,1.6,62.6,17.1,,,
1956,2017-05-10,2.5,2.5,73,16.4,,,
1957,2017-05-11,0,1.8,65.3,19.3,,,
1958,2017-05-12,0,2.1,71.6,19.1,,,
1959,2017-05-13,6,3.1,77.8,16.4,,,
1960,2017-05-14,0,3.7,58.3,15.7,,,
1961,2017-05-15,0,2.8,61.4,16,,,
1962,2017-05-16,0,2,60.5,17.1,,,
1963,2017-05-17,0,2.1,51.5,18.6,,,
1964,2017-05-18,0,2.3,41.9,20.4,,,
1965,2017-05-19,0,2.6,42.6,21.1,,,
1966,2017-05-20,0,2.4,44,20.9,,,
1967,2017-05-21,0,2.3,48.1,21.5,,,
1968,2017-05-22,0,2,53.6,21.8,,,
1969,2017-05-23,5,1.9,68,20,,,
1970,2017-05-24,0.1,2,60.4,21.8,,,
1971,2017-05-25,0,3.4,45.6,19.2,,,
1972,2017-05-26,0,2.9,41.5,17.7,,,
1973,2017-05-27,0,2.2,46.1,19.5,,,
1974,2017-05-28,0,2.7,50.6,21.2,,,
1975,2017-05-29,0,2.3,61.8,22.9,,,
1976,2017-05-30,0,2.4,43.5,23.6,,,
1977,2017-05-31,0,1.9,49.1,23.3,,,
1978,2017-06-01,0,3.1,51.8,23.3,1251.47,,
1979,2017-06-02,0,2.8,37.4,20.5,,,
1980,2017-06-03,0,3,44,20.5,,,
1981,2017-06-04,0,2.6,36.9,21.7,,,
1982,2017-06-05,0,1.9,33.3,24.2,,,
1983,2017-06-06,15.5,2.5,60,19.4,,,
1984,2017-06-07,12.5,2.4,91.4,17.6,,,
1985,2017-06-08,0,2.8,67.3,20.1,,,
1986,2017-06-09,0.1,3.3,69.8,21.2,,,
1987,2017-06-10,4.5,2.3,46.8,21.5,,,
1988,2017-06-11,0,2.2,33.8,22.8,,,
1989,2017-06-12,0,2.8,45.5,22.1,,,
1990,2017-06-13,0,2.4,63,21.5,,,
1991,2017-06-14,0,2.8,63,21.8,,,
1992,2017-06-15,0,2.5,62.4,23.1,,,
1993,2017-06-16,0,2.2,55.8,25.5,,,
1994,2017-06-17,0,2.4,52.3,24.2,,,
1995,2017-06-18,0,2.3,52,24.3,,,
1996,2017-06-19,0,1.8,50.9,24.8,,,
1997,2017-06-20,0,2.1,43.4,26,,,
1998,2017-06-21,0,2.9,52.6,25.4,,,
1999,2017-06-22,0,2.5,57.3,25.3,,,
2000,2017-06-23,0,2,53,26.7,,,
2001,2017-06-24,3.5,1.2,60.4,24.5,,,
2002,2017-06-25,1.5,1.5,75.4,23.8,,,
2003,2017-06-26,29,2.2,76.9,23.1,,,
2004,2017-06-27,0,2.2,67.5,25.2,,,
2005,2017-06-28,0,2.1,63.5,26,,,
2006,2017-06-29,0,2.2,64.8,26.2,,,
2007,2017-06-30,0,2.2,65.9,25.9,,,
2008,2017-07-01,0.5,2,73.6,25.3,1229.81,,
2009,2017-07-02,92,2.5,90.5,24.3,,,
2010,2017-07-03,67.5,3.5,87.6,24.7,,,
2011,2017-07-04,0.5,2,74.5,26.7,,,
2012,2017-07-05,0,1.5,66.9,27.4,,,
2013,2017-07-06,34,1.7,72.3,27.6,,,
2014,2017-07-07,16.5,2,80.8,26.4,,,
2015,2017-07-08,4.5,2.6,83.3,26,,,
2016,2017-07-09,32.5,1,88,26.3,,,
2017,2017-07-10,144.5,2.3,96.5,24,,,
2018,2017-07-11,1,2.1,81.4,26,,,
2019,2017-07-12,0,2.3,75.9,27.1,,,
2020,2017-07-13,0,1.5,71,27.6,,,
2021,2017-07-14,0,2.1,68.4,28.7,,,
2022,2017-07-15,42.5,2.2,89,25,,,
2023,2017-07-16,22.5,1.4,83.4,26.2,,,
2024,2017-07-17,7.5,2,77.3,26.8,,,
2025,2017-07-18,2.5,1.6,80.6,26.5,,,
2026,2017-07-19,0,1.8,71.4,28.3,,,
2027,2017-07-20,0,2.2,66.1,29.9,,,
2028,2017-07-21,0,2.5,73.1,29.8,,,
2029,2017-07-22,0.5,2.3,75.8,29.3,,,
2030,2017-07-23,133.5,2.1,89.5,27,,,
2031,2017-07-24,3,1.2,82.3,26.2,,,
2032,2017-07-25,0,1.9,64.1,29.4,,,
2033,2017-07-26,0,2.7,55.6,28.7,,,
2034,2017-07-27,3.5,1.9,62.5,27.1,,,
2035,2017-07-28,8.5,1.5,92.1,25.5,,,
2036,2017-07-29,0,2.3,72.3,27.2,,,
2037,2017-07-30,0,1.9,64.4,27.9,,,
2038,2017-07-31,3.5,1.4,82.3,25.7,,,
2039,2017-08-01,2,1.7,73,28.6,1244.87,,
2040,2017-08-02,0,1.3,71.9,30,,,
2041,2017-08-03,0,2.2,60.6,30.2,,,
2042,2017-08-04,0,2.1,60.1,30.3,,,
2043,2017-08-05,0,1.9,63,31.4,,,
2044,2017-08-06,5,1.9,71.9,29.8,,,
2045,2017-08-07,0,2.4,68.1,29.2,,,
2046,2017-08-08,0,1.9,67.1,28.2,,,
2047,2017-08-09,2.5,2.3,66.4,27.6,,,
2048,2017-08-10,5.5,2,89.9,24.8,,,
2049,2017-08-11,0.5,2.3,72.5,27,,,
2050,2017-08-12,0,2.1,60.3,27.8,,,
2051,2017-08-13,0,2.8,62.1,26.3,,,
2052,2017-08-14,1.5,3.6,67.5,24.6,,,
2053,2017-08-15,93.5,3.6,93.8,21.9,,,
2054,2017-08-16,2,3.7,80.5,23.3,,,
2055,2017-08-17,0.5,2.1,77.1,24.8,,,
2056,2017-08-18,0,1.3,75.6,26.3,,,
2057,2017-08-19,0,2,75.8,26.1,,,
2058,2017-08-20,124.5,2.9,95.6,23.2,,,
2059,2017-08-21,5,2.4,81.5,25.8,,,
2060,2017-08-22,0,1.9,70.6,27.3,,,
2061,2017-08-23,31.5,2.6,84.1,27.2,,,
2062,2017-08-24,14,4,85.3,26.5,,,
2063,2017-08-25,0,1.7,61.9,25.3,,,
2064,2017-08-26,0,2,54.5,24.2,,,
2065,2017-08-27,0,1.4,62,22.7,,,
2066,2017-08-28,9,1.5,73.1,21.5,,,
2067,2017-08-29,0,3.2,51.4,19.5,,,
2068,2017-08-30,0,1.5,55.8,19.8,,,
2069,2017-08-31,0,1.6,62.4,22.2,,,
2070,2017-09-01,0,2.2,56,23.3,1271.01,,
2071,2017-09-02,0,1.8,59,23.8,,,
2072,2017-09-03,0,1.6,64,23.7,,,
2073,2017-09-04,0,1.6,53.8,24.6,,,
2074,2017-09-05,0,1.7,62.4,21.9,,,
2075,2017-09-06,2,1.2,75.5,20.6,,,
2076,2017-09-07,0,1.4,73.3,22.4,,,
2077,2017-09-08,0,1.7,67.5,24.3,,,
2078,2017-09-09,0,1.4,70.1,23.8,,,
2079,2017-09-10,0.5,1.4,74.3,23,,,
2080,2017-09-11,24,1.7,79.8,21.2,,,
2081,2017-09-12,0,1.9,58.6,22.1,,,
2082,2017-09-13,0,1.9,49.3,21.4,,,
2083,2017-09-14,0,1.7,48.8,22.4,,,
2084,2017-09-15,0,3.6,48.4,22.6,,,
2085,2017-09-16,0,3.6,50.9,22,,,
2086,2017-09-17,0,2.7,51.3,23.1,,,
2087,2017-09-18,0,2.1,62.8,21.9,,,
2088,2017-09-19,8,3,79.1,22.6,,,
2089,2017-09-20,0,2.4,48.9,19.5,,,
2090,2017-09-21,0,1.6,57.3,20.3,,,
2091,2017-09-22,0,2.1,60.8,20.6,,,
2092,2017-09-23,0,1.6,69.8,21.8,,,
